song_id,name,duration,album_id,country_chart,chart_rank
1diS6nkxMQc3wwC4G1j0bh,We're Good,165506,0JeyP8r2hBxYIoxXv11XiX,Ireland,32
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,205458,3MEKpJ7wSSp6Z661ThjrUJ,Ireland,33
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,Ireland,34
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,200040,4yP0hdKOZPNshxUOjY0cZj,Ireland,35
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,163208,49HjM8mnjS9PgYjSC03tkS,Ireland,36
1w6Gcw670LjrAnrbAWObqT,Mercury,323000,1A0K9zewunqFt9drGNk2W5,Ireland,37
44xO8889yUQHn70P73NILS,Believe Me,188260,7GJVQX2wiktNMP4QV20Y3E,Ireland,38
5erCwioOcRwP59NJUAtEK3,Ferrari Horses,225905,26uL4J5FErma5bp8r3UVnX,Ireland,39
60ynsPSSKe6O3sfwRnIBRf,Streets,226986,1MmVkhiwTH0BkNOU3nw5d3,Ireland,40
1v1oIWf2Xgh54kIWuKsDf6,Runaway,248826,6YMSXPIHkA2jPIlFHuejXW,Ireland,41
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,198370,1zHR48K6XtWYm6bhrw4J6C,Ireland,42
7pnQ23WgZca9jEfMts9qsR,Latest Trends,158117,0vkahJN8SNXT05PgGc46nu,Ireland,43
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,Ireland,44
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,279204,781cKhbTPwLnPmo9BALQl7,Ireland,45
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,182160,5658aM19fA3JVwTK6eQX70,Ireland,46
4yyX2Iu4xJjW9xMvBZKSBi,Met Him Last Night (feat. Ariana Grande),204631,3XsdVkuj3zMVHPRvodOgeE,Ireland,47
2WnAKZefdRHxtBEkRjFOHC,Anyone,190779,5dGWwsZ9iB2Xc3UKR0gif2,Ireland,48
6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),235766,4hDok0OAJd57SGIT8xuWJH,Ireland,49
76Tuo484SLohJakHLnGI3B,Sweet Melody,213693,33a8Ha3pE7fo2o4T4xLabF,Ireland,50
1rmxF8VNLZ2gXwwzqGJ9tJ,שושנים עצובות (ישראל בידור),209142,6y4VKtxBdPN8jVmeyCp0Qv,Israel,1
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Israel,2
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,Israel,3
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,Israel,4
7kJ3RSCzrosxxkNgJtQ53v,גדל לי קצת זקן,197499,347aXzYbHwsLtqyMX99CZO,Israel,5
66iaD8MCoVnBtqUhuzdglT,בית משוגעים,169848,569icpNOeFw5zZDePlrwJR,Israel,6
7v63pRo1RXcYzrCxaMkGc5,יהלומים - BLING BLING,185547,3P8ZbT26YFY9rS0bKbS3Ed,Israel,7
2qmJ2h1UdncRMPI2DMRWvK,פסקול חיי,195500,5dMa0I7cyLtXLn47oxGpph,Israel,8
4qAHhdpiGcbzqwjqmwuXwj,רסיסים,201190,1VJTRr2sjWAUBN5vcfci6T,Israel,9
3DjIsttgjXGZMO31KiYrGO,כאב של לוחמים,198773,5iRY7IjF3Cw9LBt6ESsPR4,Israel,10
5YSXUtpMFyztO3OFY3V4hc,End of the Road,159985,55JRBOOVB5twmQbydWvzBc,Israel,11
74pfNNxGlwSyokwtqxHcDa,שקיעות אדומות,212963,4xfBD4GDwXMPHczd2pts2j,Israel,12
1Jn1ZoYCWdFhdPH9cG8Y8j,אצלנו בגן,191853,1KnRVQXTCmlL49Ule62eU3,Israel,13
4L4dPjtEVEpZ0ER2deHAJA,רוצה שלום,208681,3TsFkrLXnknyMa3GegwMOR,Israel,14
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,2adSO4KU3FDjeM1PXCRDZm,Israel,15
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,Israel,16
2VlUJabkhkXenAPhdeNtL6,באור גדול,190500,793n3eYaBcW0IHs7zHmrnI,Israel,17
3gofSUW7Zn2qjfKumSHWKS,הנסיך הקטן,164026,0mbu7snn26lq08aBEqfbQl,Israel,18
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,200040,4yP0hdKOZPNshxUOjY0cZj,Israel,19
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,Israel,20
6sADtPKtORAMZP3GQhOsHv,סיבת הסיבות,199710,7ASExNRuCOLSdRhZukGhl3,Israel,21
1Nq92xyQrCzhHGuZSRtAcO,אבות ובנים,260200,1uiw4JLkam9MJiHN7U12Z2,Israel,22
20rg6HNd837eX34TA5tEVf,יהלום - Prod. By Triangle,162091,5y4rSQJbmDFsIoTCvT6vey,Israel,23
7vn9SIc4NraLuIMzUeCK2o,שרק תחייך,196824,07tEZylbG1KjXkvzsRnLqb,Israel,24
3BRlBgX59CKqOa8PXI41qQ,אם תרצי,176000,2ujav1l9MDJ0IdJ1HJ9Y8B,Israel,25
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),208866,1OnzqJTL9bwe4kvaLxRYxt,Israel,26
72W6xVQGdKHQl348KYgwg2,שלמים,221024,5rnmY7Z9ADlfFDiaCmvGKo,Israel,27
4NAts5vLoJITCYBheIUp8g,מה אברך,244213,0iM8ysKXxOALiYIYEY2YQY,Israel,28
7lPN2DXiMsVn7XUKtOW1CS,drivers license,242013,66FPnVL9G4CMKy3wvaGTcr,Israel,29
7LegYLbISvXJFtAr4xDljO,על מה בנות חושבות בלילה,194000,462wpJ2OhZmO2cdcgcwpyq,Israel,30
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),203064,5lKlFlReHOLShQKyRv6AL9,Israel,31
6wp8MFCXy2U6hAoLGnlxJn,מסיבה,202171,0605dh7Wm1z9kZuTwnurMJ,Israel,32
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,174000,7xV2TzoaVc0ycW7fwBwAml,Israel,33
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,165925,0SVzFcpsByITKgURaxXdsV,Israel,34
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,205458,3MEKpJ7wSSp6Z661ThjrUJ,Israel,35
1M4OcYkxAtu3ErzSgDEfoi,Up,156944,0Fe4Uj7GkgA1uDGGk8s92C,Israel,36
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,Israel,37
7nq3ae13EXiQE1AADT5GOA,קַקטוּס,142434,3HFOto3KuEor5MTBx1pYeg,Israel,38
1miFtZ1QgGhVpVxbL76Y9g,תל אביב זה אני ואת,221235,6lJ9pg55PjM6yYcX4a78JA,Israel,39
52n4gF126eIllrGuc9Zus6,לשוב הביתה,197481,6wqHpH5HDBbGleU9BnjFS9,Israel,40
1J14CdDAvBTE1AJYUOwl6C,Arcade,185146,4fEgAL4ge9hHhxVDCUZbeF,Israel,41
5bfyO9R6raJctlhVpXzPG4,חיים מאושרים,203947,2FtWmySJ08u2O3lA6Xbm9C,Israel,42
6f1Cke280VMreJWysfqIy1,החיטה צומחת שוב,192320,6SgVjrLaNBR3QTp4DLCsYq,Israel,43
1nahzW3kfMuwReTka28tH5,Hold On,170813,5dGWwsZ9iB2Xc3UKR0gif2,Israel,44
7IGkkk83NInOaTmLALMP7L,חתולים,218370,6SSW04Xf7QMwtQSvaVUYjx,Israel,45
5xlKyUU727MRZycNqeGWVr,VIEWS,165861,55JRBOOVB5twmQbydWvzBc,Israel,46
5dlEgrCOjy9FTcQM1vrrh5,עד מחר,267466,77bDIhnMVW0L4mcJckkOzN,Israel,47
2kQmLi3MUrTkj3E4eICpt1,נגמר,259066,0KKNhG6aIUh1TNpMsOzWks,Israel,48
3qWDOGP2SBMLQ3nzMIkNbz,שני ילדים בעולם,186263,0LtCEsb3XEhynpgFLiWcLV,Israel,49
52N2FDUfL0mPyAFfxRWheT,השמיים נעולים,181204,4F6TTNzobqHLmu4FWrTr8M,Israel,50
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Latvia,1
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,Latvia,2
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,Latvia,3
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,165925,0SVzFcpsByITKgURaxXdsV,Latvia,4
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,39qsmsNRXjVaFqTZj9af0j,Latvia,5
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,Latvia,6
02MWAaffLxlfxAUY7c5dvx,Heat Waves,238805,0KTj6k94XZh0c6IEMfxeWV,Latvia,7
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),203064,5lKlFlReHOLShQKyRv6AL9,Latvia,8
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,2adSO4KU3FDjeM1PXCRDZm,Latvia,9
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),208866,1OnzqJTL9bwe4kvaLxRYxt,Latvia,10
60ynsPSSKe6O3sfwRnIBRf,Streets,226986,1MmVkhiwTH0BkNOU3nw5d3,Latvia,11
7lPN2DXiMsVn7XUKtOW1CS,drivers license,242013,66FPnVL9G4CMKy3wvaGTcr,Latvia,12
61KpQadow081I2AsbeLcsb,deja vu,215507,3lwHyR4joA1xB7Nun21EP6,Latvia,13
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,240400,4xkM0BwLM9H2IUcbYzpcBI,Latvia,14
1J14CdDAvBTE1AJYUOwl6C,Arcade,185146,4fEgAL4ge9hHhxVDCUZbeF,Latvia,15
1v1oIWf2Xgh54kIWuKsDf6,Runaway,248826,6YMSXPIHkA2jPIlFHuejXW,Latvia,16
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),150052,7F9yYqHRtIZnEGF2tANI4b,Latvia,17
1nINIHobpPWexRP8ABH8bT,Нету интереса,184794,5Vj4LseRdzdMhrXOUTSrCH,Latvia,18
1M4OcYkxAtu3ErzSgDEfoi,Up,156944,0Fe4Uj7GkgA1uDGGk8s92C,Latvia,19
6tDDoYIxWvMLTdKpjFkc1B,telepatía,160191,00wSTrFxoSzA7eeS1UxHgd,Latvia,20
12Kknh5NqqAukiyevjDQkT,ТЫ ГОРИШЬ КАК ОГОНЬ,139534,2KeNL92nQTFuhI9L0eHpPS,Latvia,21
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,200040,4yP0hdKOZPNshxUOjY0cZj,Latvia,22
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,Latvia,23
7jtQIBanIiJOMS6RyCx6jZ,Another Love,244360,0KGBW1MQtC2aFPCDUdAkdJ,Latvia,24
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428,2vGU0DOcfsDee0euvhl1iZ,Latvia,25
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),167903,15sy3XQFShOFiDpKoxByyA,Latvia,26
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,162802,3SdFuYwyWoq7kuaHdTDcyD,Latvia,27
11ZulcYY4lowvcQm4oe3VJ,Slumber Party (feat. Princess Nokia),178404,438ToDoVaJH5aTIXXrlDyI,Latvia,28
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,161384,3YjfdLdpQcVI72uKhooZst,Latvia,29
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),166028,5glfCPECXSHzidU6exW8wO,Latvia,30
3uCth4TIWyeQDnj3YbAVQB,Патрон,225000,0OsTkx8LstoMvRkHGaarkj,Latvia,31
3FIOLubzv26R6ql1MJllu0,Piedošana,227032,4lRRjkcxbzlARq8DrIFq1k,Latvia,32
7rRzijIIKQ8GntJ8IUwUyY,Новая волна,158928,4hwnkuhRmnW9rFN1P0m6D4,Latvia,33
2Lhdl74nwwVGOE2Gv35QuK,Cupid's Chokehold / Breakfast in America,243773,4Ug3M4a8wAEebndVIF65fX,Latvia,34
77IuSIodS0pPcSRDybcOFA,Toksisks,230769,2YQKLW5gE3AiZlx4F7nBlw,Latvia,35
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,205458,3MEKpJ7wSSp6Z661ThjrUJ,Latvia,36
2z0IupRlVRlDN5r2IVqHyN,Shy Away,175044,4JFHfIYCtka66G0izGrJhz,Latvia,37
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,Latvia,38
18t2lAzaHW2bJomYeyzrpy,Снова я напиваюсь,116999,6ZvkKnWbtbw0SEh4twRUHr,Latvia,39
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,174000,7xV2TzoaVc0ycW7fwBwAml,Latvia,40
5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,260173,18iFxjZugvKhuNNMbLjZJF,Latvia,41
4KfmruShP5zOi9hYjM76e6,Cristal & МОЁТ,137142,6PP0Ir5XTp5gksiloHJP6P,Latvia,42
0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,176867,1OmWlObj9gAwNnTNgxBUmz,Latvia,43
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,292986,7viNUmZZ8ztn2UB4XB3jIL,Latvia,44
1t9WgS8FN0534tLBRwbaxO,Whoopty,123262,0kHRftVXaiRHgQdtviml0G,Latvia,45
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,198370,1zHR48K6XtWYm6bhrw4J6C,Latvia,46
6zFMeegAMYQo0mt8rXtrli,HOLIDAY,154997,4EvukZrmNBiqJbs3LwOSHu,Latvia,47
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,141050,7p0HJKqXo2WpApHFp1iDcI,Latvia,48
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),155883,28Yv9BE6ZI6dccK0sxbEq4,Latvia,49
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),181733,623PL2MBg50Br5dLXC9E9e,Latvia,50
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,Netherlands,1
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,Netherlands,2
7BRKEcW05hOZMJ3bKOOzQl,Blijven Slapen,170991,43TZEM7ygBER2J582OdGWX,Netherlands,3
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,39qsmsNRXjVaFqTZj9af0j,Netherlands,4
3aViSiRTiK1e5OqJtUk3MS,Goud,202943,4BqgPdobyinht8gNWxcVE2,Netherlands,5
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,116750,1zEBi4O4AaY5M55dUcUp3z,Netherlands,6
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,Netherlands,7
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,141050,7p0HJKqXo2WpApHFp1iDcI,Netherlands,8
1nahzW3kfMuwReTka28tH5,Hold On,170813,5dGWwsZ9iB2Xc3UKR0gif2,Netherlands,9
0Fl4PBfIwC5G1IQAF1luUm,501,127592,5MdGB34tCSO0HoZINzaX0Y,Netherlands,10
3yraHvsUkmnJjGhOrx1CSg,Als Ik Je Weer Zie,207733,5m1URbxyOpdcKwbvexXPdI,Netherlands,11
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),150052,7F9yYqHRtIZnEGF2tANI4b,Netherlands,12
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,161384,3YjfdLdpQcVI72uKhooZst,Netherlands,13
0siYMEsGrzzzlWLXK5zJfS,BED,178087,36tML2tWjDrbLW4FgrX17U,Netherlands,14
7lPN2DXiMsVn7XUKtOW1CS,drivers license,242013,66FPnVL9G4CMKy3wvaGTcr,Netherlands,15
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,Netherlands,16
13UfB1tm7QYrhtW8FhPYmW,Nu Wij Niet Meer Praten,192208,3PbHh4WEBxiXZj3eXoiRP2,Netherlands,17
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,2adSO4KU3FDjeM1PXCRDZm,Netherlands,18
0XwSUpdrF7nR7hVxbDs7mb,Floating Through Space,177800,7nA0EdSRuxzUqkA7kMSer7,Netherlands,19
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,165925,0SVzFcpsByITKgURaxXdsV,Netherlands,20
1iAyJBksvAI6DQEnzv8l1E,All We Got (feat. KIDDO),190218,2QC9gnxGo0MnJ98mLTOf6c,Netherlands,21
0phcrAwEZgGZ2do3GaZYAd,Fisherman,193820,0Xiu6ycZnF1fjfKTZrJjMR,Netherlands,22
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),167903,15sy3XQFShOFiDpKoxByyA,Netherlands,23
6kF1Fvr3OqxEdwM9t4ROca,Waar Ik Vandaan Kom,168807,2q7MUBVNYCcbPqvwQZ0feH,Netherlands,24
1diS6nkxMQc3wwC4G1j0bh,We're Good,165506,0JeyP8r2hBxYIoxXv11XiX,Netherlands,25
7HXBG0W8gFJwHUh5mVF9tf,Rise,193018,48rrtJw6xklCA9GIV3Eb2L,Netherlands,26
4Lt6GXGzYsa1tgkv3nGSTm,Love Not War (The Tampa Beat),192921,3CHys9v5aX1NS861o6r556,Netherlands,27
61KpQadow081I2AsbeLcsb,deja vu,215507,3lwHyR4joA1xB7Nun21EP6,Netherlands,28
6iSm0u8DL5MqeptlsoeS90,Frans Duits,172881,275oSAHa19SMqDyPdjUVzh,Netherlands,29
3upYG0cy9J2QhyV4GgV37x,Ven Ven,150762,4SzujG2DgIY5wfFOtQFdEx,Netherlands,30
2WnAKZefdRHxtBEkRjFOHC,Anyone,190779,5dGWwsZ9iB2Xc3UKR0gif2,Netherlands,31
7FdUvDkaE24o3FPIWTvzv2,Follow You,175643,1nz0PWfAcTQVbFtpU6u1UY,Netherlands,32
4gpIYaycFCdixCMUO8hoNK,Geen Hype,188780,7oji6I8NLtUtm13HlyUEIl,Netherlands,33
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),203064,5lKlFlReHOLShQKyRv6AL9,Netherlands,34
0vWUhCPxpJOJR5urYbZypB,Hypnotized,195657,3i75dx8ORmKhhdwKLyZHqM,Netherlands,35
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),166028,5glfCPECXSHzidU6exW8wO,Netherlands,36
4YEsNhGhXXtefznetrzhMb,Afraid Of The Dark,188663,7h9U7OlSB4lQw9CDFORIVR,Netherlands,37
32PKQDEaouIIOlNZ5umoR6,No Diggity,168727,1x66drtf4CW5onOaeS0oz3,Netherlands,38
4d2NiGtCaVrMihMfarLE8o,In De Schuur,181731,43TZEM7ygBER2J582OdGWX,Netherlands,39
3Iba59sFmGhQ4kbCY5L8AX,Little Bit of Love,226268,19ftohYqQetn7BoGQXXlSd,Netherlands,40
2eht8oahNIcP5al0XZZLJc,Telt Niet Mee,129101,7oji6I8NLtUtm13HlyUEIl,Netherlands,41
055Mme9ReKK99jRFA5UJ55,Get Out My Head,204933,70mFskdJpptbrvVk9uwtAo,Netherlands,42
1z2HAz6JcwfGHKMSgKEA3D,Roller Coaster,269986,5GavylsuNH6w0nfggBDuKa,Netherlands,43
7kqftRMUoBeeyb4ZkAKPiA,NIKE TECH,230177,179jVEB0wZGEX6MThWhR2L,Netherlands,44
2vBET2pmrQqafaS6zIaYta,GIRL LIKE ME,220659,2eORe6u9TPXYisYshyXVeH,Netherlands,45
5c5cD2VQJcc7VScwW6Ra4k,Hee Joh Jip,180025,2h9lK42gs4W4NM9EgLUbxI,Netherlands,46
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,Netherlands,47
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,198370,1zHR48K6XtWYm6bhrw4J6C,Netherlands,48
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,185486,5bb2Sf8jps2DTyI2urMThV,Netherlands,49
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,174760,26c7MmQ4w8EAvVLb4jilaM,Netherlands,50
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),198081,5dGWwsZ9iB2Xc3UKR0gif2,New Zealand,1
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),137875,2Hjcfw8zHN4dJDZJGOzLd6,New Zealand,2
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,165925,0SVzFcpsByITKgURaxXdsV,New Zealand,3
3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,198370,1zHR48K6XtWYm6bhrw4J6C,New Zealand,4
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,242096,7dfPqXck6BB9wpThrVYBss,New Zealand,5
61KpQadow081I2AsbeLcsb,deja vu,215507,3lwHyR4joA1xB7Nun21EP6,New Zealand,6
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),208866,1OnzqJTL9bwe4kvaLxRYxt,New Zealand,7
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,132780,57UjGWNfxfsBCykDm73XBK,New Zealand,8
02MWAaffLxlfxAUY7c5dvx,Heat Waves,238805,0KTj6k94XZh0c6IEMfxeWV,New Zealand,9
2yI8xyHgyhCXyw0Vq98twb,All She Wrote,197865,6WBCnJWvVockOvzanIULFH,New Zealand,10
7lPN2DXiMsVn7XUKtOW1CS,drivers license,242013,66FPnVL9G4CMKy3wvaGTcr,New Zealand,11
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),203064,5lKlFlReHOLShQKyRv6AL9,New Zealand,12
1M4OcYkxAtu3ErzSgDEfoi,Up,156944,0Fe4Uj7GkgA1uDGGk8s92C,New Zealand,13
2Tf3a4gkBbrN2UbMNbwtdQ,Not My Neighbour,233746,4G8k52RLbQaIgx7tjIWhY7,New Zealand,14
3TaGtHDHWQ7TfPpX0eJrtB,Why Oh Why,290160,6PPhLgXiq4nEiZ8x2ZB3xV,New Zealand,15
1nahzW3kfMuwReTka28tH5,Hold On,170813,5dGWwsZ9iB2Xc3UKR0gif2,New Zealand,16
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,205458,3MEKpJ7wSSp6Z661ThjrUJ,New Zealand,17
5FQPpxOXsvkMN6v18gtpwY,Bang!,170858,1y2AzG31F4CuCKQ1rpIzaI,New Zealand,18
27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,161384,3YjfdLdpQcVI72uKhooZst,New Zealand,19
2DkxWMmdvS3f5hbz4UGQLO,Controller,275080,0mjmpOTgR8UaqUSNjCL9Aq,New Zealand,20
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,279204,781cKhbTPwLnPmo9BALQl7,New Zealand,21
5v7h5vQgCJKZT5vB3I9s3o,In the Air,252680,5FkhVnR6DLz7ARqioHUwpc,New Zealand,22
60ynsPSSKe6O3sfwRnIBRf,Streets,226986,1MmVkhiwTH0BkNOU3nw5d3,New Zealand,23
6f3Slt0GbA2bPZlz0aIFXN,The Business,164000,2adSO4KU3FDjeM1PXCRDZm,New Zealand,24
1tkkNjRgaKPO9OnE3jC6UP,Help Me Out,135918,4fMTRTIYsVXfNWlaWmLpSK,New Zealand,25
4WEAdAPGiyI6LIMlHGfhdZ,Sundown,177123,7MenxXNX8NaBCcQtu40ccR,New Zealand,26
6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),227395,4jGaPN2gEpKciN02ZKRShT,New Zealand,27
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,257800,0BwWUstDMUbgq2NYONRqlu,New Zealand,28
2WnAKZefdRHxtBEkRjFOHC,Anyone,190779,5dGWwsZ9iB2Xc3UKR0gif2,New Zealand,29
5QO79kh1waicV47BqGRL3g,Save Your Tears,215626,4yP0hdKOZPNshxUOjY0cZj,New Zealand,30
57fS5tDkIIsEhoBb8IcYF1,Fade Away,211657,2jdAHhRq48eYOmQSpxFzdl,New Zealand,31
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,182160,5658aM19fA3JVwTK6eQX70,New Zealand,32
1diS6nkxMQc3wwC4G1j0bh,We're Good,165506,0JeyP8r2hBxYIoxXv11XiX,New Zealand,33
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),140533,270o30h7cAlEhBnbuSpFZq,New Zealand,34
2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),277591,4hDok0OAJd57SGIT8xuWJH,New Zealand,35
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,200040,4yP0hdKOZPNshxUOjY0cZj,New Zealand,36
6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),212093,5dGWwsZ9iB2Xc3UKR0gif2,New Zealand,37
3CVb6hkMrlF7eHhXi5B3PZ,Body,183829,02ZsXShyE1HUqQceWLONcJ,New Zealand,38
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),166028,5glfCPECXSHzidU6exW8wO,New Zealand,39
0gCNs3jCCDhObAK0MRghtv,Catching Feelings (feat. SIX60),218854,5gdsguQxwQQlpTi1SU3tbY,New Zealand,40
1J14CdDAvBTE1AJYUOwl6C,Arcade,185146,4fEgAL4ge9hHhxVDCUZbeF,New Zealand,41
2h9TDNEXRhcDIV3fsoEVq9,What Other People Say,194890,0VzqGKZQDQLSse6W0hgABW,New Zealand,42
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,162802,3SdFuYwyWoq7kuaHdTDcyD,New Zealand,43
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,217866,1uyf3l2d4XYwiEqAb7t7fX,New Zealand,44
6tDDoYIxWvMLTdKpjFkc1B,telepatía,160191,00wSTrFxoSzA7eeS1UxHgd,New Zealand,45
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153,39qsmsNRXjVaFqTZj9af0j,New Zealand,46
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428,2vGU0DOcfsDee0euvhl1iZ,New Zealand,47
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,174000,7xV2TzoaVc0ycW7fwBwAml,New Zealand,48
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,160000,7e7t0MCrNDcJZsPwUKjmOc,New Zealand,49
5mUiad5pDU1wFvIbtKgJKB,Don’t Forget Your Roots,232520,2y5lgKfEm5B1pi8qrifGD5,New Zealand,50
